user_id,merchant_id,transaction_count,transaction_amount,failed_count,chargeback_count,disputed_amount,failed_rate,chargeback_rate,edge_risk_score,risk_level
USR64725,MCH2925,1.0,18102.64,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64731,MCH3320,1.0,21529.64,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64733,MCH3045,0.0,0.0,0.0,1.0,2917.69,0,0,25.0,Medium
USR64734,MCH6494,1.0,15182.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64746,MCH6927,1.0,21833.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64746,MCH8039,1.0,13181.5,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64749,MCH8560,1.0,18029.16,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64752,MCH6174,1.0,302.55,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64753,MCH7671,1.0,16923.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64755,MCH3055,0.0,0.0,0.0,1.0,648.89,0,0,25.0,Medium
USR64771,MCH1500,1.0,8674.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64771,MCH5452,1.0,19562.82,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64772,MCH8472,1.0,526.34,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64773,MCH5305,1.0,18266.0,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64774,MCH3196,0.0,0.0,0.0,1.0,307.0,0,0,25.0,Medium
USR64776,MCH4837,0.0,0.0,0.0,1.0,290.31,0,0,25.0,Medium
USR64776,MCH6492,0.0,0.0,0.0,1.0,872.83,0,0,25.0,Medium
USR64778,MCH4608,1.0,11762.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64778,MCH6675,1.0,22331.97,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64784,MCH3690,1.0,5519.99,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64786,MCH1185,1.0,23873.15,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64786,MCH5137,1.0,2676.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64790,MCH6347,1.0,12822.95,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64799,MCH4461,1.0,18178.04,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64801,MCH5262,1.0,3002.86,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64803,MCH6284,1.0,5221.1,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64811,MCH7099,1.0,12590.4,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64821,MCH1795,1.0,24978.75,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64823,MCH6929,1.0,13137.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64823,MCH7258,1.0,22264.28,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64828,MCH6576,1.0,5178.96,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64833,MCH9040,1.0,20248.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64835,MCH7114,1.0,12977.05,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64837,MCH3829,1.0,2135.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64839,MCH9870,1.0,23630.26,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64841,MCH5195,1.0,1321.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64847,MCH4786,0.0,0.0,0.0,1.0,2766.56,0,0,25.0,Medium
USR64858,MCH2075,1.0,18886.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64859,MCH2857,1.0,21262.82,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64860,MCH1338,1.0,1444.14,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64865,MCH4157,0.0,0.0,0.0,1.0,2266.29,0,0,25.0,Medium
USR64869,MCH1589,1.0,8879.57,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64876,MCH4498,1.0,1946.37,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64877,MCH6968,1.0,9848.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64878,MCH8953,0.0,0.0,0.0,1.0,3060.38,0,0,25.0,Medium
USR64879,MCH3794,1.0,19522.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64879,MCH5811,1.0,23811.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64884,MCH3440,1.0,7996.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64889,MCH2321,1.0,7191.62,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64891,MCH6222,1.0,21063.18,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64893,MCH1320,0.0,0.0,0.0,1.0,2640.42,0,0,25.0,Medium
USR64893,MCH4937,1.0,18679.68,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64897,MCH3683,1.0,20625.1,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64897,MCH9951,1.0,21232.97,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64912,MCH5493,1.0,7281.05,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64914,MCH6555,1.0,7690.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64916,MCH1653,1.0,11663.08,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64919,MCH8836,1.0,5894.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64920,MCH1688,1.0,15600.24,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64924,MCH3246,1.0,15675.07,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64926,MCH8289,1.0,16040.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64929,MCH4614,1.0,12978.24,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64932,MCH8531,1.0,20674.06,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64936,MCH9677,1.0,11320.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64942,MCH8349,0.0,0.0,0.0,1.0,418.0,0,0,25.0,Medium
USR64947,MCH4676,1.0,9734.18,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64948,MCH8805,1.0,2044.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64950,MCH6440,1.0,19744.57,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64953,MCH9562,1.0,19255.09,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64955,MCH9276,1.0,7229.97,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64957,MCH4494,1.0,19165.52,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64959,MCH2691,1.0,1982.88,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64965,MCH1949,1.0,7918.7,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR64980,MCH2065,0.0,0.0,0.0,1.0,403.8,0,0,25.0,Medium
USR64982,MCH8259,1.0,15716.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64994,MCH9697,1.0,7622.3,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR64997,MCH9444,1.0,3528.67,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65003,MCH7082,1.0,15593.41,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65008,MCH7453,1.0,21497.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65009,MCH1846,1.0,9249.75,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65010,MCH1605,1.0,10827.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65014,MCH3468,1.0,12070.2,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65020,MCH4250,1.0,24021.78,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65021,MCH7936,1.0,23381.91,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65022,MCH7893,1.0,20348.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65023,MCH4765,1.0,19425.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65023,MCH7187,1.0,2320.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65030,MCH4270,0.0,0.0,0.0,1.0,460.42,0,0,25.0,Medium
USR65030,MCH5264,0.0,0.0,0.0,1.0,2596.26,0,0,25.0,Medium
USR65032,MCH9328,1.0,12842.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65033,MCH9749,1.0,5492.01,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65034,MCH5082,1.0,22726.72,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65036,MCH6921,1.0,5513.97,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65048,MCH7151,1.0,21271.64,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65050,MCH8712,1.0,24282.69,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65052,MCH1768,1.0,2205.78,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65059,MCH5703,0.0,0.0,0.0,1.0,851.0,0,0,25.0,Medium
USR65062,MCH5911,0.0,0.0,0.0,1.0,861.41,0,0,25.0,Medium
USR65067,MCH4578,1.0,11563.59,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65069,MCH1007,0.0,0.0,0.0,1.0,2326.89,0,0,25.0,Medium
USR65072,MCH8291,1.0,17970.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65079,MCH4051,1.0,4228.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65079,MCH7812,1.0,8408.6,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65082,MCH1814,1.0,21723.08,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65087,MCH8746,1.0,2767.27,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65091,MCH5068,1.0,9434.16,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65096,MCH3644,1.0,14832.97,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65096,MCH6596,1.0,12056.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65099,MCH1080,1.0,12790.96,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65103,MCH2922,1.0,13799.04,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65106,MCH2472,0.0,0.0,0.0,1.0,537.48,0,0,25.0,Medium
USR65114,MCH3440,1.0,16551.22,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65114,MCH6292,0.0,0.0,0.0,1.0,0.0,0,0,25.0,Medium
USR65130,MCH7604,1.0,2814.17,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65132,MCH2804,1.0,22208.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65137,MCH7697,1.0,13798.96,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65138,MCH6039,1.0,11188.84,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65144,MCH8358,1.0,1027.09,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65144,MCH9950,1.0,15495.41,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65145,MCH7179,1.0,5699.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65146,MCH1021,1.0,16923.73,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65150,MCH4500,1.0,24992.94,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65156,MCH4800,1.0,15018.91,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65163,MCH2503,1.0,8896.99,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65176,MCH2398,0.0,0.0,0.0,1.0,1195.47,0,0,25.0,Medium
USR65177,MCH8361,1.0,17949.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65178,MCH5404,1.0,16873.16,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65178,MCH6640,1.0,10714.47,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65179,MCH1807,1.0,9833.51,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65183,MCH5171,0.0,0.0,0.0,1.0,0.0,0,0,25.0,Medium
USR65191,MCH1320,0.0,0.0,0.0,1.0,1282.1,0,0,25.0,Medium
USR65193,MCH2065,0.0,0.0,0.0,1.0,336.91,0,0,25.0,Medium
USR65194,MCH1930,1.0,12378.36,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65199,MCH4443,1.0,15920.96,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65199,MCH9009,1.0,3562.01,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65210,MCH2827,1.0,12535.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65211,MCH5770,0.0,0.0,0.0,1.0,1173.86,0,0,25.0,Medium
USR65211,MCH5954,0.0,0.0,0.0,1.0,1756.23,0,0,25.0,Medium
USR65211,MCH6850,0.0,0.0,0.0,1.0,848.3,0,0,25.0,Medium
USR65211,MCH7357,0.0,0.0,0.0,1.0,1532.42,0,0,25.0,Medium
USR65213,MCH4859,1.0,3711.04,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65214,MCH3980,1.0,7293.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65215,MCH6176,1.0,14187.13,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65217,MCH1799,1.0,13926.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65218,MCH4445,1.0,10300.43,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65220,MCH4569,1.0,5831.98,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65225,MCH9957,1.0,2730.95,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65234,MCH9673,1.0,22511.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65235,MCH6245,1.0,10780.52,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65236,MCH7948,1.0,18549.99,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65241,MCH9854,1.0,8563.22,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65246,MCH9612,1.0,11527.42,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65253,MCH5655,0.0,0.0,0.0,1.0,216.3,0,0,25.0,Medium
USR65258,MCH7441,1.0,7659.54,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65259,MCH9686,1.0,8517.86,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65264,MCH8976,1.0,4735.05,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65267,MCH1601,0.0,0.0,0.0,1.0,1273.59,0,0,25.0,Medium
USR65269,MCH8636,1.0,19888.29,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65270,MCH3676,1.0,15277.08,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65273,MCH4569,1.0,18828.91,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65274,MCH7513,1.0,1333.63,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65277,MCH8208,1.0,4338.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65280,MCH1879,1.0,2287.52,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65289,MCH8698,1.0,22544.52,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65290,MCH1799,1.0,20563.79,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65291,MCH5076,0.0,0.0,0.0,1.0,6954.75,0,0,25.0,Medium
USR65293,MCH9880,1.0,10011.48,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65299,MCH6364,1.0,434.06,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65301,MCH6417,1.0,7852.53,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65304,MCH2687,1.0,9111.41,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65305,MCH6989,1.0,17088.83,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65307,MCH2567,1.0,15389.57,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65310,MCH9991,1.0,8761.55,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65311,MCH2065,1.0,14523.22,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65315,MCH3859,1.0,24665.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65323,MCH2118,1.0,17691.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65328,MCH2393,1.0,17975.48,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65328,MCH5923,1.0,9849.94,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65336,MCH9798,1.0,12650.17,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65337,MCH9449,1.0,15273.43,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65341,MCH1652,1.0,13716.6,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65344,MCH6402,1.0,9429.98,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65345,MCH4608,1.0,22025.52,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65352,MCH8246,1.0,4331.33,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65355,MCH3777,1.0,474.32,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65358,MCH7372,1.0,12246.21,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65361,MCH2003,1.0,24903.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65364,MCH5668,1.0,18019.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65372,MCH4081,1.0,10081.94,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65372,MCH8380,1.0,688.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65372,MCH8976,1.0,2528.44,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65375,MCH6329,1.0,18018.2,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65376,MCH8256,1.0,10604.66,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65381,MCH5643,1.0,24247.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65385,MCH9061,0.0,0.0,0.0,1.0,752.03,0,0,25.0,Medium
USR65389,MCH9165,1.0,9276.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65399,MCH3915,1.0,14781.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65404,MCH9650,1.0,9215.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65418,MCH8903,1.0,4271.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65422,MCH4888,1.0,8816.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65423,MCH6651,1.0,5449.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65425,MCH4300,1.0,3605.2,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65428,MCH8699,1.0,21846.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65434,MCH6339,1.0,10281.91,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65438,MCH5844,1.0,18064.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65441,MCH5559,1.0,1004.74,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65442,MCH2011,1.0,1375.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65450,MCH6640,1.0,2866.93,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65450,MCH8385,1.0,10890.38,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65452,MCH6435,1.0,5649.36,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65461,MCH3896,0.0,0.0,0.0,1.0,3333.48,0,0,25.0,Medium
USR65464,MCH8081,1.0,20882.08,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65465,MCH9132,1.0,6217.11,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65466,MCH9015,1.0,2014.81,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65468,MCH8344,1.0,19283.36,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65473,MCH6368,1.0,20037.41,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65475,MCH2600,1.0,18659.19,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65475,MCH8121,1.0,20528.75,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65477,MCH5310,1.0,5955.72,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65478,MCH4242,1.0,602.46,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65478,MCH4826,1.0,12325.56,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65480,MCH6970,1.0,21983.02,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65480,MCH7220,1.0,23957.88,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65483,MCH6689,0.0,0.0,0.0,1.0,3289.2,0,0,25.0,Medium
USR65492,MCH1972,1.0,21906.82,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65499,MCH9191,1.0,13979.49,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65505,MCH1188,1.0,991.91,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65505,MCH7202,1.0,16145.81,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65507,MCH7833,0.0,0.0,0.0,1.0,541.11,0,0,25.0,Medium
USR65508,MCH3849,1.0,2183.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65511,MCH2577,1.0,6719.82,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65515,MCH5817,1.0,7140.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65520,MCH1354,1.0,3939.32,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65523,MCH9700,1.0,13558.83,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65529,MCH9915,1.0,21010.0,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65545,MCH7882,0.0,0.0,0.0,1.0,292.66,0,0,25.0,Medium
USR65549,MCH9031,1.0,13771.76,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65554,MCH8370,1.0,20038.13,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65556,MCH6230,1.0,21288.71,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65559,MCH9716,1.0,9132.63,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65560,MCH1406,1.0,11894.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65569,MCH7403,1.0,15693.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65576,MCH2971,1.0,10344.59,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65583,MCH8575,1.0,4444.21,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65592,MCH6651,1.0,10717.16,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65608,MCH5015,1.0,2297.88,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65611,MCH6476,1.0,21610.31,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65612,MCH7878,1.0,2875.05,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65615,MCH5626,1.0,2251.06,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65622,MCH3129,0.0,0.0,0.0,1.0,0.0,0,0,25.0,Medium
USR65627,MCH4411,0.0,0.0,0.0,1.0,1637.49,0,0,25.0,Medium
USR65628,MCH9170,1.0,21862.37,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65636,MCH2282,1.0,8818.5,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65638,MCH2820,1.0,3769.71,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65641,MCH1765,1.0,15091.29,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65652,MCH3600,1.0,19252.14,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65658,MCH4807,1.0,9287.16,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65665,MCH1507,1.0,21129.19,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65665,MCH7426,1.0,16352.05,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65673,MCH5142,1.0,13777.31,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65680,MCH2916,1.0,19924.82,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65681,MCH2945,1.0,23053.1,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65683,MCH6827,1.0,8670.98,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65685,MCH7339,1.0,17684.9,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65686,MCH4646,1.0,10095.22,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65690,MCH7778,1.0,21997.15,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65694,MCH1613,1.0,7747.7,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65694,MCH4037,1.0,7032.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65695,MCH9277,1.0,13799.23,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65703,MCH5480,1.0,12396.39,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65703,MCH5889,1.0,17078.34,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65704,MCH8597,1.0,3501.62,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65712,MCH2278,1.0,4660.65,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65716,MCH9156,1.0,12523.87,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65720,MCH5032,1.0,21521.26,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65725,MCH1376,1.0,1417.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65727,MCH1615,1.0,786.39,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65735,MCH5615,1.0,463.77,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65739,MCH6799,1.0,18151.96,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65744,MCH6510,1.0,21115.29,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65747,MCH8205,1.0,13264.96,1.0,0.0,0.0,100.0,0.0,12.0,Low
USR65752,MCH6879,1.0,22360.8,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65758,MCH1339,1.0,13717.99,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65760,MCH4093,1.0,11357.87,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65765,MCH3947,1.0,20480.92,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65766,MCH3374,1.0,23195.0,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65767,MCH7778,1.0,16286.89,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65770,MCH9226,1.0,12513.96,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65779,MCH2377,1.0,22957.94,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65782,MCH2516,1.0,14429.74,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65783,MCH3028,0.0,0.0,0.0,1.0,7597.0,0,0,25.0,Medium
USR65784,MCH4532,1.0,10749.34,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65785,MCH8941,1.0,16881.84,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65789,MCH1375,1.0,24035.8,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65791,MCH1134,1.0,20786.09,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65795,MCH4328,0.0,0.0,0.0,1.0,1522.61,0,0,25.0,Medium
USR65795,MCH7737,1.0,2010.78,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65797,MCH6387,1.0,11216.65,0.0,0.0,0.0,0.0,0.0,0.0,Low
USR65798,MCH5515,1.0,2910.66,0.0,0.0,0.0,0.0,0.0,0.0,Low
