cluster_id,node_type,entity_id
1888,merchant,MCH7364
1888,user,USR24159
1889,user,USR73780
1889,user,USR69234
1889,merchant,MCH8589
1889,user,USR90367
1889,user,USR91993
1889,user,USR24166
1890,user,USR24168
1890,merchant,MCH3909
1890,user,USR52960
1891,user,USR24179
1891,merchant,MCH1829
1891,user,USR79059
1892,merchant,MCH8653
1892,user,USR24201
1893,user,USR83032
1893,user,USR24202
1893,user,USR46885
1893,user,USR97529
1893,merchant,MCH3402
1893,merchant,MCH7528
1893,user,USR54839
1893,user,USR36510
1893,merchant,MCH8817
1894,user,USR24216
1894,user,USR71529
1894,merchant,MCH2421
1894,merchant,MCH2727
1894,user,USR63319
1894,user,USR57731
1894,merchant,MCH1004
1894,user,USR72092
1894,user,USR91504
1894,user,USR85773
1895,merchant,MCH2829
1895,user,USR61668
1895,user,USR47643
1895,user,USR24250
1896,user,USR40631
1896,merchant,MCH9776
1896,user,USR62625
1896,user,USR88439
1896,merchant,MCH9584
1896,user,USR24271
1896,user,USR61698
1897,user,USR68355
1897,merchant,MCH2842
1897,user,USR52809
1897,merchant,MCH6716
1897,user,USR62674
1897,merchant,MCH9435
1897,user,USR34370
1897,user,USR58805
1897,user,USR59201
1897,user,USR29952
1897,user,USR27506
1897,merchant,MCH6418
1897,user,USR35383
1897,user,USR50202
1897,user,USR58377
1897,user,USR62662
1897,user,USR24282
1897,user,USR29564
1898,user,USR24307
1898,user,USR67050
1898,merchant,MCH7290
1899,merchant,MCH6931
1899,user,USR72394
1899,merchant,MCH1965
1899,user,USR94268
1899,user,USR24341
1899,user,USR67855
1899,merchant,MCH7885
1899,user,USR55467
1899,user,USR43842
1899,user,USR54949
1899,user,USR49995
1900,user,USR60859
1900,user,USR24349
1900,merchant,MCH8366
1901,user,USR98066
1901,merchant,MCH4657
1901,user,USR74175
1901,user,USR80569
1901,user,USR46229
1901,user,USR50698
1901,user,USR87988
1901,merchant,MCH1945
1901,user,USR29892
1901,user,USR25229
1901,user,USR24354
1901,user,USR85329
1902,merchant,MCH4576
1902,user,USR24379
1903,merchant,MCH6093
1903,user,USR52033
1903,user,USR24381
1904,user,USR24394
1904,user,USR69139
1904,merchant,MCH3151
1904,user,USR32861
1905,merchant,MCH3538
1905,merchant,MCH4549
1905,user,USR46721
1905,user,USR71935
1905,user,USR24396
1905,user,USR38777
1905,user,USR57091
1906,user,USR91910
1906,merchant,MCH5139
1906,user,USR24409
1906,user,USR58554
1907,merchant,MCH2624
1907,user,USR24416
1907,user,USR81792
1908,user,USR99302
1908,user,USR89596
1908,merchant,MCH1159
1908,user,USR24429
1909,user,USR24433
1909,user,USR47324
1909,user,USR72083
1909,merchant,MCH3828
1909,user,USR79540
1909,user,USR80033
1909,merchant,MCH6379
1909,user,USR38035
1910,user,USR24434
1910,user,USR44681
1910,merchant,MCH6936
1910,user,USR85784
1911,user,USR25850
1911,user,USR24441
1911,merchant,MCH4901
1912,merchant,MCH9323
1912,user,USR24467
1913,user,USR24472
1913,user,USR87284
1913,user,USR67460
1913,user,USR50444
1913,merchant,MCH5425
1913,merchant,MCH9034
1913,user,USR70377
1913,user,USR50660
1914,merchant,MCH1817
1914,user,USR24497
1914,user,USR60123
1915,user,USR54794
1915,user,USR24538
1915,merchant,MCH2336
1916,merchant,MCH5978
1916,user,USR24540
1917,merchant,MCH5323
1917,user,USR54321
1917,user,USR24545
1918,user,USR24548
1918,user,USR35589
1918,merchant,MCH3818
1918,user,USR78234
1918,merchant,MCH9785
1919,user,USR85324
1919,user,USR24563
1919,user,USR65050
1919,user,USR67796
1919,merchant,MCH8712
1920,user,USR82731
1920,merchant,MCH8603
1920,user,USR27784
1920,user,USR63154
1920,user,USR24570
1920,user,USR69301
1920,user,USR64245
1920,user,USR28031
1920,user,USR58623
1920,user,USR43228
1920,user,USR78604
1920,merchant,MCH6834
1920,merchant,MCH8970
1920,merchant,MCH7810
1920,user,USR44486
1920,user,USR81078
1921,user,USR24575
1921,merchant,MCH9041
1921,user,USR44722
1921,user,USR78806
1922,user,USR76414
1922,user,USR24596
1922,merchant,MCH8554
1923,user,USR48243
1923,user,USR24601
1923,merchant,MCH5003
1924,merchant,MCH1635
1924,user,USR69271
1924,user,USR24605
1925,user,USR24610
1925,user,USR78070
1925,user,USR49656
1925,merchant,MCH1181
1925,user,USR59533
1925,merchant,MCH5174
1925,user,USR82185
1925,user,USR75454
1925,user,USR77337
1925,merchant,MCH7656
1925,user,USR40025
1925,user,USR42961
1926,user,USR42320
1926,user,USR24617
1926,merchant,MCH5850
1927,merchant,MCH7126
1927,user,USR24620
1927,user,USR96551
1927,merchant,MCH8106
1928,user,USR91038
1928,merchant,MCH9217
1928,user,USR24638
1929,user,USR65559
1929,user,USR87443
1929,merchant,MCH9926
1929,user,USR43865
1929,user,USR25761
1929,merchant,MCH7106
1929,user,USR24651
1929,merchant,MCH9716
1930,user,USR31854
1930,merchant,MCH2119
1930,user,USR24665
1931,user,USR78873
1931,user,USR43038
1931,merchant,MCH9713
1931,user,USR24674
1932,user,USR47456
1932,user,USR24679
1932,merchant,MCH6036
1932,user,USR26208
1933,user,USR78146
1933,merchant,MCH2329
1933,user,USR25459
1933,user,USR55471
1933,user,USR93286
1933,user,USR24681
1933,user,USR63843
1933,user,USR42281
1933,merchant,MCH1314
1933,user,USR58060
1933,merchant,MCH2741
1933,merchant,MCH6081
1933,user,USR92103
1933,user,USR89260
1934,user,USR24694
1934,merchant,MCH7717
1935,merchant,MCH6052
1935,user,USR24697
1936,merchant,MCH6971
1936,user,USR97154
1936,user,USR24710
1936,user,USR39185
1936,user,USR72456
1936,user,USR28456
1937,user,USR72874
1937,merchant,MCH5852
1937,user,USR91232
1937,user,USR24719
1938,merchant,MCH9894
1938,merchant,MCH6020
1938,user,USR24723
1938,user,USR25039
1939,merchant,MCH2638
1939,user,USR24726
1940,user,USR55890
1940,user,USR24744
1940,merchant,MCH7774
1941,user,USR24746
1941,merchant,MCH9032
1942,merchant,MCH8363
1942,merchant,MCH2394
1942,user,USR64187
1942,merchant,MCH2393
1942,user,USR26901
1942,user,USR84136
1942,merchant,MCH1679
1942,user,USR30097
1942,user,USR92853
1942,user,USR96154
1942,merchant,MCH8293
1942,user,USR59995
1942,user,USR26846
1942,user,USR24747
1942,merchant,MCH5923
1942,user,USR89325
1942,user,USR55605
1942,user,USR65328
1942,merchant,MCH9814
1942,user,USR60788
1942,user,USR37149
1942,user,USR70519
1943,merchant,MCH6880
1943,user,USR24750
1943,user,USR31729
1943,user,USR98871
1944,user,USR24751
1944,user,USR55344
1944,user,USR80294
1944,user,USR77191
1944,user,USR38277
1944,merchant,MCH6705
1944,merchant,MCH6571
1944,merchant,MCH3439
1944,user,USR79514
1944,user,USR49992
1944,merchant,MCH9872
1944,user,USR74779
1944,user,USR30323
1944,user,USR84605
1944,user,USR35180
1944,user,USR60849
1944,merchant,MCH1502
1945,user,USR24756
1945,merchant,MCH8548
1946,user,USR56148
1946,user,USR24760
1946,user,USR89249
1946,merchant,MCH6141
1947,user,USR24765
1947,user,USR54978
1947,merchant,MCH5881
1948,user,USR24771
1948,merchant,MCH6981
1949,merchant,MCH4514
1949,user,USR24774
1950,user,USR24778
1950,merchant,MCH4635
1950,user,USR25254
1951,user,USR24787
1951,user,USR70177
1951,merchant,MCH9986
1952,user,USR24788
1952,merchant,MCH5297
1952,user,USR38119
1952,user,USR76047
1953,user,USR52163
1953,user,USR24802
1953,user,USR65404
1953,merchant,MCH9650
1953,user,USR97183
1954,user,USR24805
1954,merchant,MCH1473
1955,user,USR24810
1955,merchant,MCH6065
1955,user,USR41066
1955,user,USR94090
1956,user,USR24828
1956,merchant,MCH2344
1957,user,USR68333
1957,user,USR56219
1957,merchant,MCH8648
1957,user,USR92812
1957,user,USR24833
1958,merchant,MCH1433
1958,user,USR55555
1958,user,USR24857
1959,merchant,MCH4119
1959,user,USR24858
1960,user,USR24860
1960,merchant,MCH8780
1960,merchant,MCH5917
1960,user,USR92208
1960,user,USR24936
1961,merchant,MCH6430
1961,user,USR24862
1962,merchant,MCH8476
1962,merchant,MCH7863
1962,user,USR69596
1962,user,USR24877
1962,user,USR51930
1962,user,USR61337
1962,user,USR30191
1963,merchant,MCH1974
1963,user,USR89262
1963,user,USR24891
1964,user,USR96212
1964,user,USR98625
1964,merchant,MCH9693
1964,user,USR24900
1965,user,USR65856
1965,user,USR24906
1965,user,USR60001
1965,merchant,MCH7701
1965,merchant,MCH4400
1965,user,USR66069
1965,merchant,MCH8453
1965,user,USR45083
1966,user,USR83798
1966,merchant,MCH6076
1966,user,USR24928
1966,user,USR48863
1966,merchant,MCH6564
1966,user,USR38065
1966,user,USR66432
1966,user,USR93814
1966,merchant,MCH6195
1967,merchant,MCH3473
1967,user,USR24930
1968,merchant,MCH8343
1968,user,USR87087
1968,user,USR35813
1968,user,USR24934
1969,user,USR48345
1969,user,USR24952
1969,merchant,MCH8046
1970,merchant,MCH2041
1970,user,USR72966
1970,user,USR24961
1970,user,USR52788
1971,user,USR24969
1971,merchant,MCH7274
1972,user,USR93582
1972,user,USR46353
1972,user,USR24973
1972,merchant,MCH3761
1973,merchant,MCH5725
1973,user,USR70862
1973,user,USR24980
1973,user,USR32660
1974,user,USR24992
1974,merchant,MCH2153
1975,user,USR46496
1975,merchant,MCH8064
1975,user,USR24997
1976,user,USR25002
1976,merchant,MCH5415
1977,user,USR63336
1977,merchant,MCH9534
1977,user,USR25013
1978,user,USR25029
1978,user,USR47521
1978,merchant,MCH1201
1978,user,USR32981
1978,user,USR58564
1979,user,USR38389
1979,merchant,MCH5781
1979,user,USR25032
1980,user,USR25058
1980,user,USR88023
1980,merchant,MCH5293
1981,merchant,MCH8040
1981,user,USR25060
1982,merchant,MCH1653
1982,merchant,MCH9136
1982,user,USR93558
1982,user,USR38569
1982,user,USR88195
1982,user,USR94040
1982,user,USR25095
1982,merchant,MCH3034
1982,user,USR64916
1983,user,USR34886
1983,user,USR25109
1983,merchant,MCH8531
1983,user,USR64932
1984,user,USR82910
1984,user,USR27236
1984,merchant,MCH7189
1984,user,USR34232
1984,user,USR81777
1984,user,USR80487
1984,user,USR90993
1984,merchant,MCH2166
1984,user,USR70387
1984,merchant,MCH5462
1984,user,USR26469
1984,user,USR87760
1984,user,USR98701
1984,user,USR29065
1984,user,USR55563
1984,user,USR25111
1984,merchant,MCH3916
1985,user,USR83930
1985,user,USR25126
1985,merchant,MCH9092
1986,user,USR26671
1986,user,USR96391
1986,merchant,MCH3714
1986,user,USR25128
1987,merchant,MCH2629
1987,user,USR25133
1988,user,USR25143
1988,user,USR65352
1988,user,USR89502
1988,user,USR77773
1988,user,USR90260
1988,merchant,MCH8246
1989,merchant,MCH5055
1989,user,USR99063
1989,user,USR59856
1989,user,USR29297
1989,user,USR25147
1990,merchant,MCH5516
1990,user,USR76993
1990,user,USR25152
1990,merchant,MCH5847
1990,user,USR87022
1991,merchant,MCH4942
1991,user,USR30746
1991,user,USR25159
1991,user,USR99373
1992,user,USR72529
1992,user,USR25184
1992,user,USR95954
1992,user,USR96064
1992,merchant,MCH3450
1993,merchant,MCH8143
1993,user,USR32710
1993,user,USR25198
1993,user,USR96113
1993,merchant,MCH4448
1993,merchant,MCH2665
1993,user,USR95800
1993,user,USR30437
1993,user,USR74663
1994,user,USR80894
1994,user,USR68894
1994,user,USR35451
1994,user,USR25226
1994,user,USR98661
1994,merchant,MCH7379
1995,merchant,MCH2903
1995,user,USR25239
1996,merchant,MCH1297
1996,user,USR58718
1996,user,USR25249
1996,user,USR41300
1996,user,USR76215
1997,user,USR93026
1997,user,USR25301
1997,merchant,MCH3195
1998,user,USR25302
1998,merchant,MCH2285
1998,user,USR42620
1999,user,USR87630
1999,user,USR80889
1999,merchant,MCH9979
1999,user,USR25325
2000,user,USR92324
2000,user,USR25333
2000,user,USR81657
2000,user,USR39400
2000,merchant,MCH6854
2000,merchant,MCH5151
2001,merchant,MCH4247
2001,user,USR42190
2001,user,USR25338
2002,user,USR25348
2002,merchant,MCH7859
2003,user,USR25357
2003,user,USR41751
2003,merchant,MCH8928
2003,user,USR81363
2003,user,USR83586
2004,user,USR25370
2004,merchant,MCH2801
2005,merchant,MCH4982
2005,user,USR25373
2006,merchant,MCH8070
2006,merchant,MCH4778
2006,user,USR96546
2006,user,USR77331
2006,user,USR97605
2006,user,USR76978
2006,user,USR99180
2006,user,USR48217
2006,merchant,MCH5103
2006,user,USR68024
2006,user,USR61736
2006,user,USR49005
2006,user,USR74143
2006,user,USR53370
2006,user,USR28883
2006,user,USR74387
2006,merchant,MCH7589
2006,user,USR41877
2006,merchant,MCH1020
2006,merchant,MCH9286
2006,user,USR25397
2006,merchant,MCH5104
2006,user,USR60321
2006,merchant,MCH2200
2007,merchant,MCH4458
2007,user,USR51358
2007,user,USR77102
2007,user,USR59422
2007,merchant,MCH4435
2007,user,USR96561
2007,user,USR26808
2007,user,USR94279
2007,user,USR56128
2007,user,USR87265
2007,user,USR25423
2008,merchant,MCH8489
2008,merchant,MCH3459
2008,merchant,MCH6492
2008,user,USR54573
2008,user,USR95809
2008,merchant,MCH6388
2008,merchant,MCH3707
2008,merchant,MCH4837
2008,user,USR52799
2008,user,USR64776
2008,user,USR65798
2008,user,USR48488
2008,merchant,MCH5515
2008,user,USR25437
2008,user,USR76792
2009,user,USR43731
2009,user,USR25440
2009,user,USR93393
2009,user,USR94555
2009,merchant,MCH2704
2009,merchant,MCH7610
2010,user,USR46790
2010,merchant,MCH1200
2010,user,USR83585
2010,merchant,MCH9273
2010,user,USR25443
2011,user,USR25455
2011,merchant,MCH6364
2011,user,USR65299
2011,user,USR96247
2012,user,USR89793
2012,user,USR49274
2012,user,USR25463
2012,merchant,MCH4885
2012,merchant,MCH7713
2012,user,USR39508
2013,user,USR70975
2013,user,USR86377
2013,user,USR61544
2013,merchant,MCH6028
2013,user,USR93765
2013,user,USR25476
2014,user,USR64240
2014,user,USR88583
2014,user,USR96009
2014,user,USR38364
2014,merchant,MCH3128
2014,merchant,MCH5454
2014,user,USR90517
2014,user,USR25496
2014,user,USR31289
2015,merchant,MCH8091
2015,merchant,MCH4182
2015,user,USR73882
2015,user,USR68959
2015,user,USR61024
2015,user,USR37693
2015,merchant,MCH5677
2015,user,USR25521
2016,user,USR38062
2016,user,USR25524
2016,merchant,MCH1175
2017,user,USR25527
2017,merchant,MCH8279
2018,user,USR31193
2018,user,USR92781
2018,user,USR25528
2018,user,USR30260
2018,user,USR27070
2018,merchant,MCH6328
2019,merchant,MCH9844
2019,user,USR25530
2019,user,USR48054
2019,user,USR61485
2020,merchant,MCH6297
2020,merchant,MCH3448
2020,user,USR25533
2020,user,USR35320
2020,user,USR54972
2020,user,USR89466
2020,user,USR90276
2020,user,USR84154
2021,merchant,MCH3056
2021,user,USR27613
2021,user,USR25551
2021,merchant,MCH2067
2021,user,USR81945
2021,merchant,MCH8312
2021,user,USR75824
2022,user,USR36623
2022,user,USR25552
2022,merchant,MCH8929
2023,user,USR36523
2023,user,USR48652
2023,merchant,MCH5552
2023,user,USR25553
2023,merchant,MCH3907
2023,user,USR89408
2024,user,USR25558
2024,merchant,MCH5764
2025,user,USR82067
2025,merchant,MCH2390
2025,merchant,MCH1100
2025,user,USR72734
2025,user,USR25563
2025,user,USR88077
2025,merchant,MCH9213
2025,user,USR54601
2025,user,USR36104
2026,merchant,MCH4425
2026,user,USR25565
2026,user,USR55539
2027,user,USR36743
2027,user,USR37963
2027,user,USR57955
2027,user,USR25591
2027,user,USR77449
2027,user,USR55533
2027,merchant,MCH8710
2028,user,USR25593
2028,user,USR39114
2028,user,USR61630
2028,user,USR95217
2028,merchant,MCH9572
2029,user,USR69419
2029,user,USR25603
2029,user,USR86538
2029,merchant,MCH2766
2030,user,USR25608
2030,merchant,MCH9956
2030,user,USR39724
2031,user,USR38474
2031,user,USR25612
2031,merchant,MCH8340
2031,user,USR42578
2032,user,USR25640
2032,merchant,MCH8413
2032,user,USR73677
2033,merchant,MCH1279
2033,user,USR37823
2033,user,USR25645
2034,user,USR91823
2034,merchant,MCH3318
2034,user,USR25655
2035,merchant,MCH9246
2035,user,USR67004
2035,user,USR32121
2035,user,USR25663
2035,user,USR96889
2035,user,USR63317
2035,user,USR82223
2035,merchant,MCH5667
2035,user,USR58658
2036,merchant,MCH4421
2036,user,USR25675
2036,user,USR53771
2036,user,USR86823
2037,user,USR25686
2037,merchant,MCH2590
2038,user,USR81834
2038,merchant,MCH6112
2038,user,USR99527
2038,user,USR95507
2038,merchant,MCH4472
2038,user,USR25696
2038,user,USR86905
2038,user,USR93424
2038,merchant,MCH3029
2038,user,USR55995
2038,user,USR80728
2038,merchant,MCH1593
2038,user,USR48365
2039,user,USR25704
2039,user,USR80601
2039,user,USR95852
2039,user,USR75208
2039,merchant,MCH9815
2040,merchant,MCH7436
2040,user,USR36254
2040,user,USR25722
2041,user,USR78179
2041,merchant,MCH5796
2041,user,USR25728
2042,user,USR87462
2042,user,USR48061
2042,merchant,MCH8600
2042,merchant,MCH2301
2042,user,USR54265
2042,user,USR35665
2042,user,USR30092
2042,user,USR25951
2042,merchant,MCH5901
2042,user,USR25765
2042,user,USR91270
2042,merchant,MCH5225
2042,user,USR74033
2042,user,USR80544
2042,user,USR91598
2042,user,USR86779
2042,user,USR83605
2042,merchant,MCH4567
2042,user,USR53850
2042,user,USR88569
2043,merchant,MCH7396
2043,merchant,MCH2341
2043,user,USR75097
2043,user,USR25771
2043,user,USR76408
2043,user,USR55579
2043,user,USR42020
2043,user,USR82449
2043,user,USR80377
2044,user,USR25776
2044,merchant,MCH8983
2044,user,USR68599
2044,user,USR80517
2044,user,USR69609
2044,user,USR30700
2044,merchant,MCH7651
2045,user,USR86410
2045,merchant,MCH8469
2045,user,USR78750
2045,merchant,MCH9562
2045,user,USR64953
2045,user,USR49316
2045,user,USR25791
2045,user,USR31346
2046,merchant,MCH8347
2046,user,USR87554
2046,user,USR79953
2046,user,USR68143
2046,user,USR25798
2047,merchant,MCH6058
2047,user,USR25808
2048,user,USR97418
2048,user,USR51182
2048,user,USR31913
2048,user,USR25809
2048,merchant,MCH1908
2049,merchant,MCH9184
2049,user,USR68856
2049,user,USR83719
2049,user,USR25819
2049,user,USR43278
2049,user,USR55970
2049,merchant,MCH9128
2050,merchant,MCH9808
2050,user,USR25826
2051,user,USR25832
2051,merchant,MCH1178
2052,user,USR60324
2052,user,USR74316
2052,user,USR25854
2052,user,USR45992
2052,merchant,MCH3436
2052,user,USR77537
2053,user,USR86923
2053,user,USR46718
2053,user,USR46924
2053,user,USR25857
2053,user,USR44736
2053,merchant,MCH7574
2054,user,USR25869
2054,user,USR31534
2054,merchant,MCH8307
2054,user,USR73868
2055,merchant,MCH2697
2055,user,USR25914
2056,user,USR88733
2056,user,USR25931
2056,merchant,MCH2701
2057,merchant,MCH4419
2057,user,USR25941
2057,user,USR62665
2058,merchant,MCH9129
2058,user,USR69720
2058,user,USR25970
2058,user,USR31856
2058,merchant,MCH6423
2059,user,USR45196
2059,user,USR86778
2059,user,USR86717
2059,user,USR99491
2059,merchant,MCH4906
2059,user,USR25988
2060,user,USR62894
2060,user,USR26011
2060,merchant,MCH2133
2060,user,USR32070
2060,user,USR59142
2060,merchant,MCH4935
2060,user,USR97696
2060,user,USR81148
2060,user,USR96938
2061,user,USR83808
2061,merchant,MCH8011
2061,user,USR26034
2062,user,USR26044
2062,merchant,MCH4561
2063,user,USR26049
2063,user,USR69321
2063,user,USR73739
2063,user,USR28581
2063,merchant,MCH6641
2063,merchant,MCH8982
2064,user,USR64256
2064,user,USR71976
2064,merchant,MCH4344
2064,merchant,MCH3235
2064,user,USR26051
2065,user,USR45195
2065,user,USR26056
2065,merchant,MCH5747
2066,user,USR79593
2066,merchant,MCH8498
2066,user,USR26102
2067,merchant,MCH3911
2067,user,USR70903
2067,user,USR86393
2067,user,USR67253
2067,user,USR26105
2068,user,USR41260
2068,user,USR87498
2068,user,USR85221
2068,user,USR26110
2068,user,USR99130
2068,user,USR80328
2068,merchant,MCH4089
2068,user,USR80802
2069,user,USR89905
2069,user,USR52194
2069,merchant,MCH1012
2069,user,USR26145
2070,merchant,MCH3289
2070,user,USR86247
2070,user,USR53788
2070,user,USR26165
2071,user,USR72791
2071,merchant,MCH8248
2071,user,USR62654
2071,user,USR26176
2072,merchant,MCH8955
2072,user,USR26183
2073,merchant,MCH3606
2073,merchant,MCH2387
2073,user,USR26186
2073,user,USR37299
2073,user,USR77716
2074,user,USR64860
2074,user,USR26187
2074,merchant,MCH1338
2075,user,USR70314
2075,user,USR26216
2075,merchant,MCH2405
2076,user,USR28204
2076,user,USR26241
2076,user,USR42221
2076,merchant,MCH6068
2077,merchant,MCH9421
2077,user,USR26254
2077,user,USR86124
2078,user,USR29666
2078,user,USR64214
2078,merchant,MCH6951
2078,user,USR26263
2079,user,USR35956
2079,user,USR26284
2079,merchant,MCH8605
2080,merchant,MCH1111
2080,user,USR26294
2081,merchant,MCH2581
2081,user,USR26301
2081,user,USR88213
2081,user,USR88331
2082,merchant,MCH9202
2082,user,USR26309
2083,merchant,MCH8564
2083,user,USR26326
2083,user,USR85092
2084,user,USR26331
2084,merchant,MCH7862
2084,user,USR39868
2085,user,USR26356
2085,merchant,MCH3333
2086,user,USR26359
2086,merchant,MCH6140
2086,user,USR84667
2086,user,USR52120
2086,user,USR30812
2086,user,USR43520
2087,user,USR52541
2087,user,USR26366
2087,merchant,MCH1749
2088,user,USR26386
2088,user,USR91982
2088,merchant,MCH2692
2088,user,USR55010
2088,user,USR42784
2089,user,USR39980
2089,merchant,MCH3285
2089,user,USR88027
2089,user,USR99295
2089,user,USR48012
2089,user,USR26389
2090,merchant,MCH6275
2090,user,USR26397
2090,user,USR72235
2091,merchant,MCH8496
2091,user,USR69614
2091,user,USR61019
2091,user,USR26424
2092,user,USR92026
2092,user,USR26427
2092,merchant,MCH2186
2093,user,USR26441
2093,merchant,MCH9452
2094,user,USR26461
2094,merchant,MCH9342
2095,merchant,MCH3240
2095,user,USR61496
2095,user,USR26470
2096,user,USR80268
2096,merchant,MCH5123
2096,user,USR76520
2096,user,USR84929
2096,user,USR34109
2096,user,USR26484
2096,merchant,MCH2894
2097,merchant,MCH4913
2097,user,USR26517
2098,user,USR94210
2098,user,USR52868
2098,user,USR63961
2098,user,USR26521
2098,merchant,MCH2856
2098,user,USR82338
2098,merchant,MCH2221
2098,user,USR61694
2098,merchant,MCH5126
2098,user,USR55462
2098,user,USR76711
2098,user,USR40040
2099,user,USR26544
2099,merchant,MCH5370
2100,user,USR35520
2100,user,USR26554
2100,user,USR74456
2100,merchant,MCH6006
2101,merchant,MCH3295
2101,user,USR26557
2102,user,USR93917
2102,merchant,MCH5899
2102,user,USR30722
2102,user,USR39333
2102,merchant,MCH2232
2102,user,USR26564
2102,user,USR27997
2102,user,USR69727
2102,user,USR92953
2103,user,USR48847
2103,user,USR26580
2103,user,USR60863
2103,merchant,MCH2534
2103,user,USR89961
2104,user,USR47686
2104,user,USR85926
2104,merchant,MCH3490
2104,user,USR44060
2104,merchant,MCH7731
2104,user,USR26585
2104,merchant,MCH7471
2104,user,USR46199
2105,user,USR43828
2105,user,USR50831
2105,user,USR26595
2105,user,USR30483
2105,user,USR34710
2105,merchant,MCH8921
2106,user,USR91531
2106,merchant,MCH4058
2106,user,USR58698
2106,user,USR26601
2107,user,USR26616
2107,merchant,MCH8458
2108,user,USR46106
2108,user,USR61218
2108,user,USR26617
2108,merchant,MCH5604
2109,merchant,MCH1942
2109,user,USR26624
2110,user,USR59295
2110,user,USR51333
2110,user,USR26626
2110,merchant,MCH5340
2111,merchant,MCH4334
2111,user,USR83284
2111,user,USR26629
2112,merchant,MCH2096
2112,user,USR26633
2112,user,USR85279
2113,user,USR29705
2113,user,USR26658
2113,user,USR87746
2113,merchant,MCH7509
2113,user,USR93961
2113,user,USR75081
2113,user,USR85726
2114,user,USR89300
2114,user,USR26666
2114,merchant,MCH2391
2115,user,USR68470
2115,merchant,MCH7922
2115,user,USR35532
2115,merchant,MCH5396
2115,user,USR37456
2115,user,USR26670
2116,user,USR57623
2116,merchant,MCH1893
2116,user,USR73636
2116,user,USR80362
2116,user,USR95418
2116,user,USR26683
2117,merchant,MCH3901
2117,user,USR84746
2117,user,USR80116
2117,user,USR26685
2118,user,USR60805
2118,merchant,MCH4814
2118,user,USR26688
2118,merchant,MCH7094
2119,user,USR61339
2119,user,USR50786
2119,user,USR26701
2119,merchant,MCH4281
2119,user,USR86180
2120,user,USR26703
2120,user,USR30943
2120,user,USR64752
2120,merchant,MCH6174
2120,user,USR71986
2120,merchant,MCH8536
2121,user,USR58526
2121,user,USR26722
2121,user,USR61967
2121,merchant,MCH3302
2121,user,USR90863
2121,merchant,MCH6915
2121,user,USR86701
2122,user,USR56924
2122,user,USR26728
2122,user,USR97835
2122,merchant,MCH7299
2122,user,USR61348
2122,merchant,MCH9262
2122,user,USR40423
2122,user,USR36252
2122,user,USR98882
2123,merchant,MCH9094
2123,user,USR26740
2124,user,USR26741
2124,user,USR97820
2124,merchant,MCH2452
2125,user,USR69210
2125,user,USR26753
2125,merchant,MCH6732
2125,merchant,MCH9221
2125,user,USR74127
2126,merchant,MCH6045
2126,user,USR26765
2126,user,USR90382
2127,user,USR40083
2127,merchant,MCH8390
2127,user,USR26768
2128,merchant,MCH7257
2128,user,USR26770
2128,user,USR57378
2129,merchant,MCH9938
2129,user,USR26791
2130,user,USR45882
2130,user,USR82916
2130,user,USR94122
2130,user,USR26802
2130,merchant,MCH4823
2130,merchant,MCH2149
2130,merchant,MCH1194
2130,user,USR89209
2130,user,USR29307
2130,user,USR42244
2131,merchant,MCH6185
2131,merchant,MCH9109
2131,user,USR73514
2131,user,USR26803
2131,user,USR27083
2131,merchant,MCH1621
2131,user,USR61249
2131,user,USR43516
2132,user,USR26812
2132,merchant,MCH4385
2133,user,USR97470
2133,merchant,MCH1868
2133,merchant,MCH5741
2133,user,USR26814
2133,merchant,MCH8566
2133,user,USR43025
2133,user,USR30848
2133,user,USR83205
2133,user,USR77931
2133,user,USR61500
2133,user,USR66868
2134,merchant,MCH7551
2134,user,USR26837
2135,merchant,MCH9144
2135,user,USR91805
2135,user,USR26843
2136,user,USR33970
2136,merchant,MCH7882
2136,user,USR26880
2136,user,USR39233
2136,user,USR74886
2136,user,USR65545
2137,user,USR26890
2137,merchant,MCH9891
2138,user,USR84084
2138,user,USR89966
2138,user,USR26891
2138,user,USR89717
2138,merchant,MCH7370
2138,user,USR87080
2139,user,USR26894
2139,merchant,MCH4261
2139,user,USR59820
2139,merchant,MCH9563
2139,merchant,MCH3015
2139,user,USR46634
2139,user,USR90080
2139,merchant,MCH1733
2139,user,USR81660
2139,user,USR70331
2139,user,USR41094
2140,user,USR58166
2140,user,USR53402
2140,merchant,MCH1247
2140,user,USR42091
2140,user,USR26919
2140,user,USR38289
2141,merchant,MCH4805
2141,user,USR26934
2141,user,USR68751
2141,user,USR70941
2141,user,USR40557
2142,user,USR74032
2142,user,USR26943
2142,merchant,MCH1760
2143,user,USR26953
2143,user,USR97771
2143,merchant,MCH5274
2143,user,USR89391
2143,merchant,MCH1252
2143,user,USR54829
2144,user,USR27005
2144,user,USR88829
2144,user,USR56934
2144,merchant,MCH3681
2144,user,USR73683
2145,merchant,MCH9027
2145,user,USR27009
2146,merchant,MCH2935
2146,user,USR91319
2146,user,USR27010
2147,merchant,MCH6941
2147,user,USR27023
2147,user,USR77733
2148,user,USR41149
2148,user,USR27040
2148,merchant,MCH3996
2149,merchant,MCH4256
2149,merchant,MCH7895
2149,user,USR71636
2149,user,USR41883
2149,user,USR27056
2150,user,USR27093
2150,merchant,MCH7144
2150,user,USR52975
2151,user,USR99863
2151,user,USR27112
