txn_id,timestamp,user_id,merchant_id,amount,utr,mcc,status
TXN00019118,10-02-26 15:28,USR60533,MCH1569,4509.45,UTR8276458408,5912,Success
TXN00002743,11-02-26 19:23,USR60536,MCH6585,"INR 4,904",,4131,SUCCESS
TXN00010463,02-03-26 2:11,USR60546,MCH7488,24351.04,UTR2746819770,5411,SUCCESS
TXN00009609,02-05-26 6:53,USR60548,MCH2871,5142.15,UTR5495102482,,COMPLETED
TXN00000148,04-03-26 9:57,USR60551,MCH6484,"₹12,571.95",,,Success
TXN00006514,10-01-26 23:10,USR60570,MCH9358,19979.06,UTR5144003716,5912,Success
TXN00011224,08-01-26 10:01,USR60572,MCH9209,22880.26,UTR0749223057,,SUCCESS
TXN00007742,1769451981,USR60576,MCH5849,4106.65,UTR2710283450,7011,S
TXN00017068,28-01-26 16:09,USR60581,MCH2789,23945.75,UTR 2035785401,5411,COMPLETED
TXN00007974,14-03-26 14:43,USR60585,MCH7695,22647.18,UTR5030405038,7011,Declined
TXN00007393,03-31-2026 01:14:08 PM,USR60585,MCH8229,"₹20,258.38",UTR1804658128,7011,SUCCESS
TXN00002414,20-03-26 22:51,USR60589,MCH4321,698.14,UTR8633794902,4131,Success
TXN00002414,20-03-26 22:51,USR60589,MCH4321,698.14,UTR8633794902,4131,Success
TXN00007897,03-03-26 3:41,USR60593,MCH6803,17654.39,UTR3051488297,5411,Success
TXN00002317,25-03-26 0:58,USR60600,MCH6198,Rs. 6875.54,,5812,SUCCESS
TXN00003637,25-01-26 0:44,USR60606,MCH1393,23019.28,UTR7182879946,5411,Initiated
TXN00009435,17-01-26 23:48,USR60609,MCH8743,"₹7,444.34",,5812,Success
TXN00009626,04-02-26 2:54,USR60609,MCH2270,8264.05,UTR6469840769,5912,COMPLETED
TXN00007988,14-03-26 5:21,USR60624,MCH9268,11337.01,UTR4093369675,5912,Success
TXN00006333,23-01-26,USR60630,MCH5928,13456.99,UTR3580468563,5912,SUCCESS
TXN00005630,21-01-26 2:14,USR60631,MCH7729,2292.92,UTR 9295923899,5411,Success
TXN00005630,21-01-26 2:14,USR60631,MCH7729,2292.92,UTR 9295923899,5411,Success
TXN00010001,13-03-26 7:11,USR60635,MCH5177,"₹9,347.28",UTR6174638794,7011,SUCCESS
TXN00013606,21-03-26 18:32,USR60641,MCH4371,Rs. 3707.39,UTR0616797178,7011,COMPLETED
TXN00016955,08-03-26 21:05,USR60643,MCH5060,24455.81,UTR4830398415,5411,SUCCESS
TXN00014945,20-03-26 6:44,USR60648,MCH2144,3447.43,UTR6934199593,7011,S
TXN00004084,06-02-26 21:38,USR60666,MCH6744,"₹18,679.49",UTR 6975670455,7011,TXN_SUCCESS
TXN00016109,01-01-26 8:23,USR60672,MCH5155,1170.76,UTR2026502119,7011,Success
TXN00015562,17-02-26,USR60672,MCH8499,"INR 5,493",UTR5392937781,5812,Success
TXN00007829,03-02-26 7:28,USR60674,MCH9322,14021.76,UTR8251931907,7011,SUCCESS
TXN00009062,31-03-26 5:30,USR60680,MCH2662,21318.13,UTR9197764462,5812,COMPLETED
TXN00003826,1773960113,USR60685,MCH1646,2126.36,UTR2255979881,5411,SUCCESS
TXN00018547,06-01-26 18:23,USR60690,MCH7968,-11589.95,UTR5630304704,5812,COMPLETED
TXN00002321,19-02-26 5:33,USR60694,MCH3734,22691.2,UTR 6584997278,,Success
TXN00000338,12-03-26 18:52,USR60700,MCH5006,Rs. 17594.41,UTR1049818210,,COMPLETED
TXN00014893,01-07-26 5:44,USR60701,MCH3897,"₹2,330.56",UTR3383821812,5912,Fail
TXN00008580,12-03-26 6:03,USR60706,MCH4210,1547.96,UTR6287602941,5912,COMPLETED
TXN00016769,03-19-2026 10:02:13 AM,USR60708,MCH9224,"18,994.78",UTR 5860090596,5411,Initiated
TXN00003748,10-02-26 10:32,USR60709,MCH9403,10285.83,UTR3158025165,5411,Declined
TXN00002639,18-03-26 8:28,USR60711,MCH6428,"₹23,769.81",UTR7000701831,4131,S
TXN00013841,26-01-26 10:00,USR60718,MCH1035,3212.09,UTR3053217262,,S
TXN00015308,08-03-26 19:07,USR60720,MCH3815,23281.31,UTR2906067570,5411,TXN_SUCCESS
TXN00007821,01-26-2026 05:08:47 AM,USR60728,MCH7069,"₹8,867.06",UTR6645959614,,S
TXN00008904,14-01-26 3:09,USR60737,MCH5351,18888.38,UTR2546249673,5912,COMPLETED
TXN00001833,02-10-26 6:45,USR60738,MCH7252,14564.74,UTR3856470479,4131,S
TXN00005871,03-26-2026 11:19:06 PM,USR60749,MCH5768,5276.97,UTR 8553233700,,COMPLETED
TXN00013468,30-01-26 10:27,USR60752,MCH5321,Rs. 21087.58,UTR1644515271,4131,Success
TXN00004635,02-03-26 22:54,USR60760,MCH2220,3441.13,UTR2073688259,5411,Success
TXN00019432,15-03-26 7:11,USR60763,MCH4064,"INR 2,154",UTR8987528805,5411,COMPLETED
TXN00003455,13-02-26 8:58,USR60764,MCH4795,23542.88,UTR8958392642,7011,S
TXN00017633,24-01-26 8:27,USR60769,MCH8242,11551.99,,5411,FAILED
TXN00006915,13-02-26 6:13,USR60773,MCH2125,7303.76,UTR6489971950,5812,S
TXN00010687,10-03-26 8:12,USR60777,MCH1211,11403.34,UTR9942487632,7011,Declined
TXN00012041,20-01-26 6:55,USR60780,MCH4954,15591.46,UTR 7510187546,5912,S
TXN00001941,18-03-26 1:03,USR60783,MCH2713,"INR 1,473",UTR1495349115,5411,COMPLETED
TXN00003090,22-02-26 2:34,USR60784,MCH3364,"₹6,335.01",UTR8891608759,5411,TXN_SUCCESS
TXN00014301,30-03-26 5:30,USR60788,MCH9814,3893.47,UTR8083260750,7011,COMPLETED
TXN00018722,02-17-2026 04:56:45 AM,USR60790,MCH9948,"₹19,973.27",UTR8912372374,7011,TXN_SUCCESS
TXN00003025,01-02-26 0:03,USR60793,MCH8553,1424.08,UTR8724644524,5812,TXN_SUCCESS
TXN00002303,04-02-26 4:05,USR60793,MCH6064,12821.57,UTR6256758248,5411,S
TXN00017902,28-03-26 13:02,USR60794,MCH1227,"INR 9,526",UTR5032152667,7011,S
TXN00000289,22-01-26 19:34,USR60800,MCH1321,-7170.67,UTR7976699045,,S
TXN00012757,14-02-26 9:12,USR60805,MCH7094,9339.15,UTR1687864757,7011,Declined
TXN00015332,12-01-26 15:37,USR60806,MCH5331,"INR 23,432",UTR5693082242,7011,SUCCESS
TXN00017206,02-03-26 21:45,USR60816,MCH9458,-13101.15,UTR8802547024,5411,FAILED
TXN00013382,03-02-26 6:23,USR60816,MCH8271,4026.28,UTR9316764689,7011,SUCCESS
TXN00010295,02-01-26 14:15,USR60818,MCH3680,12106.13,UTR1659833423,5912,Declined
TXN00003357,1773566641,USR60822,MCH2134,17406.94,,5812,SUCCESS
TXN00010083,22-03-26 17:58,USR60831,MCH3100,"₹16,398.35",UTR 2781458909,5411,S
TXN00017043,05-03-26 0:04,USR60834,MCH7769,"5,389.57",UTR4537172266,5812,SUCCESS
TXN00006756,24-02-26 11:51,USR60836,MCH7992,11245.09,UTR8223663577,5411,S
TXN00003560,06-01-26 14:32,USR60837,MCH8697,Rs. 11495.01,UTR0745789030,5912,S
TXN00004597,29-01-26 9:53,USR60840,MCH5040,"₹18,632.92",UTR6567124090,5912,TXN_SUCCESS
TXN00009815,03-05-26 21:04,USR60841,MCH8014,"INR 23,928",UTR3504631072,5912,COMPLETED
TXN00003853,02-02-26 0:38,USR60842,MCH4389,15323.77,UTR1693912293,,TXN_SUCCESS
TXN00017402,31-01-26 22:44,USR60842,MCH8420,18836.9,UTR4264608717,,Success
TXN00008439,05-02-26 19:59,USR60842,MCH8875,16021.35,UTR8298074058,7011,S
TXN00008562,14-01-26,USR60845,MCH5101,22436.5,UTR3144196776,5411,SUCCESS
TXN00014866,21-01-26 15:19,USR60847,MCH6699,1080.5,UTR0950987963,7011,S
TXN00012215,03-22-2026 01:04:58 PM,USR60849,MCH6705,"INR 15,879",UTR0509454191,5411,S
TXN00015318,05-03-26 22:27,USR60859,MCH8366,-5836.35,UTR4090596692,5912,SUCCESS
TXN00002226,23-03-26 23:47,USR60864,MCH6193,11724.51,UTR0817382823,5411,TXN_SUCCESS
TXN00019482,12-02-26 21:49,USR60872,MCH4039,3101.06,UTR6594749435,5812,TXN_SUCCESS
TXN00012398,28-02-26 6:53,USR60873,MCH5538,3914.97,UTR9670217748,5411,COMPLETED
TXN00003429,07-03-26 11:28,USR60879,MCH7854,Rs. 21612.19,UTR7363147636,7011,TXN_SUCCESS
TXN00011799,03-01-26 19:54,USR60882,MCH1007,3323.23,UTR9480250074,7011,Success
TXN00007697,18-03-26 13:42,USR60888,MCH3338,"₹10,366.60",UTR6455142525,5812,F
TXN00016025,03-05-26 12:45,USR60889,MCH2600,20227.37,UTR 3744192204,5812,F
TXN00010282,24-01-26 3:42,USR60890,MCH9848,"₹9,374.53",UTR9752945118,5411,SUCCESS
TXN00014327,07-03-26 14:18,USR60890,MCH8345,Rs. 10276.97,UTR8452092033,5812,S
TXN00018717,03-02-26 15:43,USR60895,MCH6442,13392.14,UTR8863249712,5812,COMPLETED
TXN00014542,30-01-26 23:40,USR60900,MCH8853,"₹14,958.87",UTR3172248319,5411,COMPLETED
TXN00013243,1773670606,USR60903,MCH2626,3715.58,UTR1884503183,5812,SUCCESS
TXN00012352,25-01-26,USR60907,MCH6786,21374.59,UTR7665428819,5411,COMPLETED
TXN00002570,31-03-26 1:41,USR60907,MCH1938,23231.41,UTR5436511415,4131,SUCCESS
TXN00008092,30-01-26 2:08,USR60910,MCH3469,Rs. 11088.57,UTR0402451108,5812,Success
TXN00008092,30-01-26 2:08,USR60910,MCH3469,Rs. 11088.57,UTR0402451108,5812,Success
TXN00003065,02-15-2026 07:45:29 AM,USR60910,MCH2958,"₹16,216.14",UTR3021567292,4131,TXN_SUCCESS
TXN00002365,28-01-26 11:11,USR60913,MCH5175,14434.23,UTR9730392604,5411,SUCCESS
TXN00004796,01-21-2026 04:27:18 PM,USR60913,MCH1011,"8,016.83",UTR 3065529409,7011,Success
TXN00002341,07-01-26 0:10,USR60915,MCH1368,"INR 18,782",UTR 2896633352,4131,COMPLETED
TXN00011810,12-03-26 3:29,USR60922,MCH7874,2642.29,UTR5973591534,,COMPLETED
TXN00016654,19-01-26 5:28,USR60922,MCH2490,23526.09,UTR3598892853,4131,FAILED
TXN00016370,31-03-26 7:27,USR60926,MCH3944,"INR 1,427",UTR7235565462,5812,Success
TXN00019690,02-20-2026 07:37:24 PM,USR60927,MCH1927,9522.35,UTR2393972234,,SUCCESS
TXN00003118,28-01-26 3:47,USR60930,MCH2683,353.5,UTR9569651951,5411,TXN_SUCCESS
TXN00016131,23-02-26 14:36,USR60934,MCH6366,18661.85,UTR2122972893,7011,TXN_FAILED
TXN00016131,23-02-26 14:36,USR60934,MCH6366,18661.85,UTR2122972893,7011,TXN_FAILED
TXN00013296,28-03-26 0:53,USR60950,MCH1428,"INR 5,506",UTR6337991711,4131,SUCCESS
TXN00015522,25-01-26 0:42,USR60957,MCH2264,"24,743.18",,7011,COMPLETED
TXN00010774,12-01-26 21:56,USR60960,MCH5902,"INR 5,065",UTR1339225245,4131,TXN_SUCCESS
TXN00002091,27-01-26 12:45,USR60961,MCH6701,19392.54,UTR 1204015232,5411,S
TXN00002036,02-02-26 0:07,USR60966,MCH8282,"₹8,744.16",UTR9072284407,4131,S
TXN00003885,22-02-26 15:16,USR60969,MCH7027,22155.68,UTR5123252977,5411,COMPLETED
TXN00012332,03-30-2026 01:10:47 AM,USR60978,MCH1322,24640.98,UTR3903394147,7011,TXN_FAILED
TXN00014660,11-02-26 0:57,USR60987,MCH1758,24606.4,UTR 0294805144,,TXN_SUCCESS
TXN00018888,01-06-26 16:30,USR60989,MCH6651,18360.4,UTR7326824827,5411,TXN_FAILED
TXN00004534,22-02-26 17:31,USR60990,MCH7023,7667.32,UTR8877826444,5411,COMPLETED
TXN00000537,27-01-26 20:42,USR60992,MCH1119,21242.69,UTR4409317265,5411,TXN_SUCCESS
TXN00008448,13-03-26 7:02,USR60995,MCH8139,21468.21,UTR 0357042231,5912,TXN_FAILED
TXN00015513,02-10-26 17:56,USR60995,MCH7724,22350.52,UTR2416573920,5411,SUCCESS
TXN00006307,21-01-26 3:57,USR60997,MCH2994,9411,UTR8424564835,5812,TXN_SUCCESS
TXN00009313,01-03-26 17:46,USR60998,MCH9964,17711.02,UTR1724842205,4131,SUCCESS
TXN00013232,07-02-26 2:09,USR60998,MCH7723,10814.37,UTR8767619560,5411,TXN_SUCCESS
TXN00004871,02-25-2026 04:25:20 AM,USR61014,MCH6836,9559.27,UTR8685407230,7011,S
TXN00015041,24-01-26,USR61018,MCH1241,"INR 13,371",UTR8856630821,5411,COMPLETED
TXN00017349,14-01-26 10:52,USR61021,MCH4302,15853,UTR 3824842957,7011,FAILED
TXN00004617,10-03-26 2:26,USR61023,MCH8237,"₹20,222.57",UTR0049540558,5812,SUCCESS
TXN00014425,01-03-26 17:06,USR61024,MCH5677,-9520.59,UTR7228379017,5912,S
TXN00005867,25-02-26 5:06,USR61024,MCH8091,"INR 18,308",UTR3754601114,7011,COMPLETED
TXN00019517,19-03-26 21:45,USR61025,MCH6575,21132.84,UTR6173242974,5411,S
TXN00000675,19-01-26 10:54,USR61031,MCH8911,10265.82,UTR7688296217,5411,TXN_SUCCESS
TXN00005512,03-10-26 20:00,USR61031,MCH3935,"₹23,194.37",UTR8103916073,4131,COMPLETED
TXN00009528,23-02-26 8:06,USR61039,MCH3731,"INR 2,371",UTR 2277604346,4131,SUCCESS
TXN00010275,19-01-26 9:29,USR61047,MCH7769,Rs. 23056.55,UTR 1927136898,5411,S
TXN00018627,14-01-26 9:01,USR61050,MCH2747,2773.94,UTR5105045684,5411,Success
TXN00008258,03-19-2026 03:03:49 AM,USR61050,MCH8079,"₹24,525.93",UTR4553349854,,S
TXN00004406,20-03-26 12:28,USR61060,MCH3443,17111.01,UTR7822120158,5912,Declined
TXN00002869,1773196687,USR61062,MCH3766,7069.58,UTR1358614068,5812,COMPLETED
TXN00009388,26-02-26 1:26,USR61067,MCH2579,6656.69,UTR0722719875,4131,TXN_SUCCESS
TXN00018972,04-02-26 23:31,USR61067,MCH2827,6199.7,UTR7998388026,5411,Success
TXN00016179,04-02-26 12:20,USR61069,MCH5610,14099.8,UTR1631211987,7011,Declined
TXN00001301,04-03-26 21:05,USR61076,MCH1155,799.34,UTR2358920703,5812,TXN_SUCCESS
TXN00016432,18-01-26 15:47,USR61080,MCH3458,17889.12,UTR9602064267,5812,COMPLETED
TXN00001541,10-01-26 16:20,USR61088,MCH8087,17729.07,UTR 6222275890,5411,Success
TXN00011462,19-02-26 15:40,USR61088,MCH4987,2038.88,UTR 8674312518,5411,TXN_SUCCESS
TXN00014237,21-02-26 1:20,USR61091,MCH5792,"23,477.64",UTR2321803291,7011,TXN_SUCCESS
TXN00018402,1767836975,USR61095,MCH8526,"₹14,290.50",UTR6689320452,5812,S
TXN00011562,16-01-26 4:13,USR61098,MCH6247,6349.88,UTR6448266298,7011,Success
TXN00011022,03-20-2026 12:43:22 AM,USR61100,MCH5716,1059.72,UTR6764833257,5912,COMPLETED
TXN00005412,16-02-26 9:47,USR61102,MCH5285,Rs. 6844.13,UTR 3340738366,4131,Success
TXN00002151,11-01-26 18:23,USR61107,MCH7564,"₹8,386.85",UTR5007870068,5411,COMPLETED
TXN00008046,01-18-2026 04:31:30 AM,USR61109,MCH9138,2527.81,UTR 4517300723,5912,TXN_SUCCESS
TXN00017484,04-03-26 17:55,USR61109,MCH5980,3725.62,UTR9527106567,5912,TXN_SUCCESS
TXN00001194,09-03-26 17:06,USR61111,MCH6979,15526.68,UTR4498274782,5912,Success
TXN00000553,11-01-26 20:41,USR61126,MCH7783,13802.15,UTR6904039673,7011,COMPLETED
TXN00001071,16-02-26 22:37,USR61126,MCH1560,7414.74,UTR7874852728,,S
TXN00015982,25-01-26 11:48,USR61129,MCH4843,21754.87,UTR5504519336,4131,Success
TXN00007683,17-03-26 7:16,USR61136,MCH7932,15376.43,UTR9481337844,5411,Success
TXN00006248,01-02-26 22:00,USR61138,MCH4053,"INR 19,938",UTR5913727470,4131,S
TXN00005409,01-22-2026 05:51:42 AM,USR61142,MCH9801,8031.72,UTR0894602931,5912,COMPLETED
TXN00010676,16-03-26 22:30,USR61167,MCH3557,19297.42,UTR0062101511,7011,SUCCESS
TXN00014291,22-02-26 5:01,USR61170,MCH8418,19203.13,UTR3035883100,5912,Success
TXN00009041,04-01-26 19:27,USR61171,MCH8714,3640.7,UTR4874245692,5411,S
TXN00016401,20-03-26 17:06,USR61174,MCH3222,"₹14,552.61",UTR5159486237,5411,TXN_SUCCESS
TXN00006193,01-05-26 10:31,USR61183,MCH2441,"INR 19,571",UTR8967840504,7011,Declined
TXN00005625,1772260572,USR61195,MCH7201,Rs. 1228.67,UTR5560268590,5812,S
TXN00004915,20-03-26 10:54,USR61196,MCH8719,4164.07,UTR0701098790,5411,TXN_SUCCESS
TXN00015264,20-03-26 2:17,USR61197,MCH4111,11655.43,UTR9702806040,5411,Success
TXN00005866,27-03-26 8:59,USR61206,MCH4490,11072.92,UTR8811878422,4131,Success
TXN00004460,1770484266,USR61208,MCH4556,13719.22,UTR8435090913,5411,Success
TXN00012317,16-02-26 14:08,USR61210,MCH8835,-10497.17,UTR1311883868,7011,S
TXN00003533,20-01-26 15:03,USR61211,MCH2310,8163.09,UTR9120698448,5411,S
TXN00005920,24-03-26 21:32,USR61214,MCH4587,"INR 14,649",UTR9411082579,7011,COMPLETED
TXN00013507,13-01-26 10:50,USR61216,MCH3674,13798.25,UTR3278480469,4131,Success
TXN00003121,08-03-26 1:26,USR61216,MCH1645,6777.45,UTR6011359956,4131,SUCCESS
TXN00009258,21-01-26 8:58,USR61218,MCH5604,4234.75,UTR5621638210,,Success
TXN00003594,12-03-26 19:22,USR61219,MCH7903,14487.07,UTR 9334788884,4131,S
TXN00010507,06-01-26 2:13,USR61221,MCH7974,11330.42,UTR1948236412,7011,SUCCESS
TXN00016948,16-01-26,USR61221,MCH6421,23486.4,UTR4373526520,,S
TXN00004399,01-01-26 10:22,USR61222,MCH6734,4255.48,UTR5915372073,7011,Success
TXN00013336,29-01-26 2:00,USR61224,MCH5076,18599.19,UTR5061973821,5912,TXN_SUCCESS
TXN00009895,02-26-2026 06:37:55 AM,USR61228,MCH7301,18242.87,UTR 5556626470,5912,SUCCESS
TXN00004320,07-02-26 23:24,USR61231,MCH7702,"₹12,911.92",UTR1095954693,7011,COMPLETED
TXN00013194,02-16-2026 04:46:39 AM,USR61238,MCH9810,14224.78,UTR3807786597,4131,Success
TXN00011513,25-03-26 11:10,USR61239,MCH1151,"INR 21,372",UTR9223055091,5411,COMPLETED
TXN00018680,16-02-26,USR61246,MCH6337,"INR 19,947",UTR5390936475,7011,SUCCESS
TXN00001570,02-03-26 20:32,USR61249,MCH1621,"INR 11,300",UTR4727953229,,TXN_FAILED
TXN00018018,05-01-26 20:16,USR61252,MCH8736,22233.36,,5411,Success
TXN00011896,16-02-26 3:20,USR61259,MCH7788,"7,402.38",UTR5762195853,7011,TXN_SUCCESS
TXN00017669,02-15-2026 10:52:10 AM,USR61265,MCH3674,Rs. 12866.02,,7011,S
TXN00008622,02-01-26 2:38,USR61270,MCH3465,4508.19,UTR2560363206,5812,TXN_SUCCESS
TXN00011084,18-03-26 19:40,USR61277,MCH6841,15454.76,UTR4289009168,4131,S
TXN00006325,19-02-26 16:21,USR61277,MCH5421,2046.03,UTR2558585704,5812,Fail
TXN00001566,25-03-26 10:24,USR61280,MCH7921,10599.22,UTR9290201271,,S
TXN00002763,02-04-26 3:09,USR61287,MCH9622,15776.74,UTR9963011171,5812,Declined
TXN00002256,1772639968,USR61290,MCH7939,"₹14,298.59",,5411,Success
TXN00006287,18-03-26 4:37,USR61299,MCH2504,21694.4,UTR0376375035,4131,COMPLETED
TXN00014883,01-11-26 14:26,USR61303,MCH8010,Rs. 14484.74,UTR8491452474,5912,TXN_SUCCESS
TXN00017963,31-01-26 0:46,USR61304,MCH1710,10850.86,UTR 3903788227,5912,F
TXN00017262,02-03-26 22:02,USR61315,MCH9251,9732.63,UTR0499651216,7011,SUCCESS
TXN00008945,03-01-26 13:02,USR61316,MCH1539,7593.3,UTR6939932423,5812,COMPLETED
TXN00009791,16-02-26,USR61328,MCH6287,6328.85,UTR1774779951,5812,Declined
TXN00003710,30-03-26 12:07,USR61331,MCH5689,24084.37,UTR3250047950,5812,SUCCESS
TXN00018069,14-01-26 12:18,USR61332,MCH8901,16246.82,UTR0009725299,4131,TXN_SUCCESS
TXN00005351,04-02-26 16:52,USR61337,MCH8476,Rs. 18331.68,UTR0288688506,5411,SUCCESS
TXN00014185,06-01-26 13:52,USR61346,MCH1647,-14051.83,UTR8462402597,5411,TXN_SUCCESS
TXN00005550,26-02-26,USR61348,MCH7299,"INR 3,400",UTR5442280689,5812,S
TXN00013086,20-02-26 18:09,USR61352,MCH9866,112.5,UTR 0928561702,7011,S
TXN00008905,02-11-26 18:07,USR61364,MCH6546,15171.92,UTR0477746914,4131,COMPLETED
TXN00007950,25-02-26 12:00,USR61366,MCH3839,"6,979.01",UTR 7555249492,5411,S
TXN00013702,03-12-26 8:29,USR61368,MCH8680,Rs. 17800.47,UTR6052782363,5912,Success
TXN00018871,26-01-26 16:22,USR61375,MCH1217,586.35,UTR4540748277,5411,FAILED
TXN00012039,19-03-26,USR61378,MCH9621,13934.9,UTR 7824520513,5411,S
TXN00007322,20-03-26 18:10,USR61393,MCH5578,13306.85,UTR3044108220,4131,S
TXN00000623,1769091509,USR61402,MCH4503,9268.1,UTR5929627486,,Success
TXN00019308,26-01-26 12:57,USR61404,MCH7502,4023.07,,4131,COMPLETED
TXN00002771,12-02-26 5:29,USR61410,MCH8255,1915.22,UTR7622510519,5812,S
TXN00018278,24-02-26 18:42,USR61413,MCH5735,8659.75,UTR8563207541,7011,COMPLETED
TXN00017066,12-02-26 7:39,USR61413,MCH7643,14049.73,UTR0923708899,,Fail
TXN00016777,01-17-2026 11:28:14 AM,USR61420,MCH7148,16206.47,UTR7480964580,5912,S
TXN00014128,03-01-26 6:09,USR61432,MCH2172,2857.91,UTR7371072963,4131,TXN_SUCCESS
TXN00019484,08-02-26 16:59,USR61434,MCH5122,24915.06,UTR2971910844,7011,SUCCESS
TXN00014387,01-04-26 8:15,USR61435,MCH5448,"20,364.55",UTR4214402918,,SUCCESS
TXN00006608,02-13-2026 05:45:06 PM,USR61445,MCH6980,"₹13,426.11",UTR3176422750,7011,S
TXN00008666,09-01-26 6:14,USR61456,MCH5587,13975.43,UTR8255590969,5912,TXN_SUCCESS
TXN00008602,08-01-26 14:51,USR61462,MCH3084,Rs. 17856.69,UTR0648463534,7011,S
TXN00003074,14-02-26 9:25,USR61463,MCH7950,"INR 6,785",UTR3981466879,5812,COMPLETED
TXN00008517,06-02-26 9:57,USR61468,MCH9220,Rs. 23898.41,UTR 2707876348,5812,COMPLETED
TXN00003309,12-02-26 22:48,USR61485,MCH9844,9245.66,,5411,Success
TXN00012892,28-01-26 3:56,USR61487,MCH4619,12946.03,UTR 3107185032,5912,Success
TXN00002390,26-03-26 18:53,USR61488,MCH4363,17213.24,UTR3563994981,5812,S
TXN00017651,02-24-2026 05:26:05 AM,USR61491,MCH5445,7566.94,UTR1098714547,,TXN_SUCCESS
TXN00011238,28-03-26 9:12,USR61496,MCH3240,"INR 21,906",UTR3723071043,5411,SUCCESS
TXN00017047,04-02-26 3:35,USR61500,MCH8566,14273.51,UTR2119866343,5812,TXN_SUCCESS
TXN00008053,27-03-26 4:14,USR61509,MCH1431,24007.06,UTR8004302866,,S
TXN00009061,01-03-26,USR61514,MCH4855,"INR 23,063",UTR5544521562,5411,Success
TXN00011711,02-03-26 16:16,USR61516,MCH5419,21408.13,UTR4730502396,5812,SUCCESS
TXN00003725,09-03-26 14:30,USR61521,MCH7461,9319,UTR7303139173,,COMPLETED
TXN00006671,31-01-26 11:27,USR61522,MCH4099,8647.22,UTR5765725385,7011,COMPLETED
TXN00006269,10-01-26 19:18,USR61534,MCH9491,7583.61,UTR 0748577346,5912,COMPLETED
TXN00008922,27-03-26 9:42,USR61544,MCH6028,INR 965,UTR0018924609,5812,S
TXN00003624,01-01-26 8:05,USR61546,MCH1173,21853.05,UTR 4369521650,4131,COMPLETED
TXN00016059,03-02-26 17:21,USR61550,MCH8530,"₹10,868.22",UTR6988168686,5411,TXN_SUCCESS
TXN00014675,09-01-26 1:56,USR61556,MCH8295,4277.16,UTR9193166011,5411,TXN_SUCCESS
TXN00006111,26-03-26,USR61558,MCH8060,24412.48,UTR9283127878,5411,COMPLETED
TXN00014333,08-02-26 18:32,USR61559,MCH7888,"₹2,861.73",UTR5439164181,5812,S
TXN00012568,14-02-26 23:51,USR61561,MCH4619,"1,497.56",UTR8415640155,5411,S
TXN00004345,21-01-26 2:02,USR61562,MCH1346,14704.13,UTR4884706501,,S
TXN00010730,05-02-26 13:51,USR61563,MCH1795,-15853.68,UTR3002262021,5912,S
TXN00009675,03-09-26 9:26,USR61573,MCH2388,"INR 9,960",UTR 6011653407,7011,TXN_SUCCESS
TXN00008405,04-03-26 7:23,USR61573,MCH5236,11367.52,UTR4307677616,5912,SUCCESS
TXN00009787,22-02-26 22:13,USR61574,MCH1623,2239.27,UTR3092181126,,S
TXN00015483,1772676256,USR61577,MCH3211,"₹15,355.48",UTR5547492670,,Success
TXN00001030,28-02-26 7:03,USR61582,MCH9711,20724.6,UTR0801433182,4131,Success
TXN00015422,09-01-26 5:09,USR61582,MCH3209,"₹17,163.63",UTR 5944800566,5912,COMPLETED
TXN00002516,25-01-26 6:32,USR61592,MCH8141,23160.3,UTR5979572937,4131,Fail
TXN00007095,12-03-26 10:44,USR61593,MCH6393,8924.51,,5411,SUCCESS
TXN00016081,05-01-26 9:53,USR61596,MCH2134,"INR 13,922",UTR4561252687,5411,S
TXN00014166,04-01-26 2:42,USR61597,MCH8220,"₹11,822.95",UTR 1922361919,,TXN_SUCCESS
TXN00008932,13-02-26,USR61605,MCH3543,Rs. 5693.27,UTR3882724269,7011,COMPLETED
TXN00001685,14-03-26 8:22,USR61608,MCH8190,3321.79,UTR4450140730,7011,S
TXN00003981,03-03-26 19:43,USR61616,MCH5494,"₹20,810.76",UTR0835191657,5411,SUCCESS
TXN00016006,06-02-26,USR61617,MCH1961,5559.41,UTR 7415239629,4131,Success
TXN00000299,07-01-26 21:25,USR61622,MCH3988,15576.03,UTR4428413887,5812,Fail
TXN00017748,02-02-26 9:40,USR61630,MCH9572,6599.82,UTR5456906444,5912,Success
TXN00008927,31-01-26 22:35,USR61642,MCH1757,"₹14,844.33",UTR 4843177315,4131,COMPLETED
TXN00000281,05-03-26 2:19,USR61648,MCH6970,22251.23,UTR9484286086,4131,TXN_SUCCESS
TXN00006272,27-01-26 5:05,USR61651,MCH8268,"INR 23,210",UTR2429767679,4131,COMPLETED
TXN00012868,25-02-26 18:48,USR61657,MCH6042,"INR 4,476",UTR5584794160,5912,Declined
TXN00015610,03-12-26 10:20,USR61662,MCH9033,Rs. 13820.34,UTR6160757843,5812,S
TXN00002067,12-01-26 3:42,USR61666,MCH5576,"INR 5,042",UTR2165090934,5912,COMPLETED
TXN00010024,10-03-26 12:11,USR61668,MCH2829,₹215.50,UTR4762963838,5411,COMPLETED
TXN00012035,08-03-26 17:54,USR61673,MCH1917,21922.43,,7011,SUCCESS
TXN00006748,26-03-26 6:40,USR61687,MCH8604,1861.13,UTR1719472012,7011,Pending
TXN00010806,11-01-26 21:02,USR61693,MCH8601,2223.32,UTR7132206391,7011,Success
